,ISO,FAO,Deforestation_hectares,Size,ISO2
5827,PRT,339,0.4056823703863535,236.14933333333335,PT
5828,PRT,358,1.452873275864063,54.658,PT
5829,PRT,367,0.1267225928908371,0.285,PT
5830,PRT,372,0.2373139086590146,26.143,PT
5831,PRT,373,0.2378632336758634,4.030333333333333,PT
5832,PRT,388,2.958974712816552,850.9103333333334,PT
5833,PRT,393,1.148211793396594,31.371333333333332,PT
5834,PRT,394,3.023119892766568,24.824333333333332,PT
5835,PRT,397,0.03074263523205036,5.422666666666667,PT
5836,PRT,399,0.02893695813350661,5.35,PT
5837,PRT,401,0.7313962512176004,25.597,PT
5838,PRT,403,0.1958824018525911,21.8975,PT
5839,PRT,406,0.3367885644019615,3.5763333333333334,PT
5840,PRT,407,0.8245056227122826,17.159666666666666,PT
5841,PRT,414,0.09762397046367008,12.676666666666666,PT
5842,PRT,417,1.567383583199755,29.34466666666667,PT
5843,PRT,420,0.002617305615395829,3.461,PT
5844,PRT,426,0.2329401997702288,27.70566666666667,PT
5845,PRT,463,1.286826161175167,2.142,PT
5846,PRT,486,0.06156699923763791,9.324,PT
5847,PRT,490,0.7872200085193983,163.55166666666665,PT
5848,PRT,495,0.2146953088712516,31.022333333333332,PT
5849,PRT,497,0.5635605812214779,12.434666666666667,PT
5850,PRT,507,0.002028666211942307,0.141,PT
5851,PRT,515,1.043077750380938,175.66733333333335,PT
5852,PRT,521,0.6257645523804616,124.15333333333332,PT
5853,PRT,523,0.1065049761269711,67.44897530864198,PT
5854,PRT,526,0.1808602928826912,5.2,PT
5855,PRT,530,0.01877102306351074,0.118,PT
5856,PRT,531,0.2973608001325112,38.090333333333334,PT
5857,PRT,534,0.3014198781743685,45.397666666666666,PT
5858,PRT,536,0.1125164274252289,15.498,PT
5859,PRT,542,0.8908270896602797,3.11,PT
5860,PRT,544,0.2485268386016597,24.229,PT
5861,PRT,547,1.065465901948595,197.413,PT
5862,PRT,550,0.07953986436670453,0.4,PT
5863,PRT,552,1.732496348972976,54.479,PT
5864,PRT,558,0.1398364867635761,2.112,PT
5865,PRT,560,0.1542962594279591,706.3016666666666,PT
5866,PRT,567,0.2454686116450192,8.107666666666667,PT
5867,PRT,568,0.3762653540025557,69.917,PT
5868,PRT,572,1.771839209064012,67.44897530864198,PT
5869,PRT,592,1.119780450701824,45.031666666666666,PT
5870,PRT,603,2.98826564114573,67.44897530864198,PT
5871,PRT,619,0.03955899113287499,67.44897530864198,PT
5872,PRT,667,0.003042999317913461,0.10266666666666667,PT
5873,PRT,677,0.0002760332427617681,0.10266666666666667,PT
5874,PRT,919,3.094035482216562,605.7827914449064,PT
5875,PRT,1806,58.78667416211467,403.637,PT
5876,PRT,6716,200.0,1211.5655828898127,PT
5877,PRY,15,318.5864583071687,131.18966666666665,PY
5878,PRY,27,2011.400313285134,236.95233333333334,PY
5879,PRY,56,6950.097263292273,860.154,PY
5880,PRY,83,70.89367553601718,14.508333333333335,PY
5881,PRY,116,1.272304273778792,1.9813333333333332,PY
5882,PRY,122,11.07765163577603,10.483333333333334,PY
5883,PRY,125,234.4189162789496,334.015,PY
5884,PRY,156,0.0006715041360368429,205.31266666666664,PY
5885,PRY,176,82.84962205950458,47.484,PY
5886,PRY,181,4.616613961425203,7.285,PY
5887,PRY,187,1.53381780625772,3.3155,PY
5888,PRY,236,9675.584378773416,3872.228,PY
5889,PRY,242,17.31294645738132,16.731,PY
5890,PRY,254,1.725981775556349,14.751,PY
5891,PRY,270,343.5555227140511,13.029,PY
5892,PRY,275,1.271599615196165,10.755333333333335,PY
5893,PRY,289,366.3744270532439,20.269333333333332,PY
5894,PRY,328,141.5182632083768,11.455,PY
5895,PRY,388,2.67267390139561,35.395,PY
5896,PRY,394,3.390219719581833,2.9795,PY
5897,PRY,401,12.19701201722669,9.469,PY
5898,PRY,402,9.848155987955716,4.106666666666667,PY
5899,PRY,403,2.107229647261013,11.972,PY
5900,PRY,406,0.2741925628462003,0.15,PY
5901,PRY,426,2.9559157738104,4.637333333333333,PY
5902,PRY,463,4.964052635610261,6.856,PY
5903,PRY,486,46.05492141402534,26.709333333333333,PY
5904,PRY,490,0.7589991762754023,81.473,PY
5905,PRY,495,4.0649478035881,10.710666666666667,PY
5906,PRY,497,0.5379450496887527,5.971666666666667,PY
5907,PRY,507,0.9902609346563706,11.646666666666667,PY
5908,PRY,515,0.04183075092545527,0.309,PY
5909,PRY,521,0.0116239643315194,0.095,PY
5910,PRY,534,0.2026609014631809,0.9353333333333333,PY
5911,PRY,536,0.3134002068640364,1.211,PY
5912,PRY,544,3.140014003937686,11.078,PY
5913,PRY,560,0.1271555307491136,1.4046666666666667,PY
5914,PRY,567,10.23184924857493,42.5735,PY
5915,PRY,568,2.038317551854949,9.406666666666666,PY
5916,PRY,571,0.3095475568483692,20.98,PY
5917,PRY,572,4.497866857479497,7.593,PY
5918,PRY,574,80.89331145961117,34.332,PY
5919,PRY,600,0.6139199495028388,3.3926666666666665,PY
5920,PRY,603,2.423504478616865,11.745,PY
5921,PRY,619,13.04268469462966,7.714,PY
5922,PRY,656,0.5849148969344783,0.566,PY
5923,PRY,671,239.1593459765089,39.22366666666667,PY
5924,PRY,826,25.08574003730284,13.655,PY
5925,PRY,919,9798.46154575946,100.56362162826548,PY
5926,PRY,1806,186170.7693694298,3137.219,PY
5927,PRY,6716,918.1971908102017,201.12724325653096,PY
5928,PSE,15,0.0026070638001287,17.134,PS
5929,PSE,44,0.0006265050169528336,10.480333333333334,PS
5930,PSE,83,0.0003666746520766936,0.20966666666666667,PS
5931,PSE,116,0.0002372579976534608,24.747666666666667,PS
5932,PSE,181,0.01040422790567951,0.9766666666666667,PS
5933,PSE,191,0.0001330523823166827,2.163,PS
5934,PSE,205,0.001263925972472347,7.897666666666667,PS
5935,PSE,221,0.0008053909709210356,35.46333333333334,PS
5936,PSE,260,0.08951268342085979,94.01533333333333,PS
5937,PSE,358,0.00153520575175728,9.174,PS
5938,PSE,372,0.0002653013984845194,1.0893333333333333,PS
5939,PSE,373,0.0005272073225708301,3.1833333333333336,PS
5940,PSE,388,0.02459651351545212,65.04166666666666,PS
5941,PSE,397,0.0007309699888627453,53.33833333333334,PS
5942,PSE,399,0.000164318866706203,25.72,PS
5943,PSE,401,0.0001453306927905824,8.628,PS
5944,PSE,402,0.002887638639124027,2.886,PS
5945,PSE,403,0.0003555569840645751,11.052333333333333,PS
5946,PSE,406,0.0005939790686782527,2.5086666666666666,PS
5947,PSE,420,0.000475183254942602,4.832333333333333,PS
5948,PSE,463,0.001073145811298581,3.472,PS
5949,PSE,523,0.0001187958137356505,0.10466666666666667,PS
5950,PSE,544,0.0004783603134573889,5.605666666666667,PS
5951,PSE,560,0.0002062196644954288,49.61966666666667,PS
5952,PSE,567,0.0001230067264312002,3.891,PS
5953,PSE,571,0.0005500171009513781,1.879,PS
5954,PSE,572,0.00245683165182223,1.3803333333333332,PS
5955,PSE,577,0.007127748824139029,6.61,PS
5956,PSE,619,0.00229511366665217,2.908,PS
5957,PSE,919,0.02456407997070287,40.691500000000005,PS
5958,PSE,1806,0.4667175194433546,211.7265,PS
5959,ROU,15,28.9793258686823,2022.997,RO
5960,ROU,44,1.749047322383376,392.66,RO
5961,ROU,56,65.97440447264512,3611.5523333333335,RO
5962,ROU,71,0.3137017022998306,6.1135,RO
5963,ROU,83,3.082904803710743,24.1285,RO
5964,ROU,97,0.323764599177958,65.482,RO
5965,ROU,108,0.01071783039873464,1.597,RO
5966,ROU,181,6.776689604916911,5.819,RO
5967,ROU,187,34.64304871641446,204.25333333333333,RO
5968,ROU,191,0.05509255869782864,53.218083333333325,RO
5969,ROU,210,0.03338250608375166,0.033,RO
5970,ROU,211,0.5478624071219919,2.767,RO
5971,ROU,220,0.00412602421629608,0.067,RO
5972,ROU,222,0.08397748336443042,136.25066666666666,RO
5973,ROU,225,0.1340778153234565,3.469,RO
5974,ROU,236,21.193503762267,179.35333333333335,RO
5975,ROU,267,129.0798146755539,1222.219,RO
5976,ROU,270,24.58636728307728,662.7696666666666,RO
5977,ROU,333,0.5463876598246156,1.082,RO
5978,ROU,336,0.001630542095989548,413.3754,RO
5979,ROU,339,2.015541469864027,1.453,RO
5980,ROU,366,0.0001482310996354134,65.96284126984126,RO
5981,ROU,367,0.110796700189447,0.02,RO
5982,ROU,393,0.1220351769119708,50.382,RO
5983,ROU,399,0.009457961573336152,44.03066666666666,RO
5984,ROU,401,0.02769831603619872,111.09366666666668,RO
5985,ROU,420,0.0006917451316319294,0.009,RO
5986,ROU,521,0.0135890539162887,56.038666666666664,RO
5987,ROU,530,1.619144457001822,44.38133333333334,RO
5988,ROU,536,0.309488093794838,503.2133333333333,RO
5989,ROU,542,0.7396142270262422,10.512,RO
5990,ROU,544,0.3300062318947171,39.04933333333334,RO
5991,ROU,547,0.02202779217025832,0.443,RO
5992,ROU,552,0.09865845831894375,1.608,RO
5993,ROU,554,0.0002470518327256891,129.44748039215688,RO
5994,ROU,558,0.03415665965194657,0.432,RO
5995,ROU,560,0.5972976508214085,867.197,RO
5996,ROU,568,0.007315369036931136,31.36466666666667,RO
5997,ROU,677,0.003840558346363149,1.676,RO
5998,ROU,689,0.2443836729322516,1.676,RO
5999,ROU,773,0.002834791675223167,0.122,RO
6000,ROU,777,0.4576593026227647,1.384,RO
6001,ROU,826,0.01632502454104164,2.2235,RO
6002,RUS,15,2380.995686622208,12610.144,RU
6003,RUS,27,7.659519962122087,329.2906666666667,RU
6004,RUS,44,441.5688748421764,2553.7753333333335,RU
6005,RUS,56,246.6969492349074,1757.657,RU
6006,RUS,71,16.8681922815126,293.0313333333333,RU
6007,RUS,79,95.30320719609367,44.10066666666666,RU
6008,RUS,83,15.1172466936527,13.4815,RU
6009,RUS,89,201.6911556884026,233.15633333333335,RU
6010,RUS,108,12.29763219053339,5.716,RU
6011,RUS,157,109.3992616463442,1920.056,RU
6012,RUS,176,1.794418867791554,2.689,RU
6013,RUS,181,0.3201833478227847,2.1445,RU
6014,RUS,187,307.3196471870461,533.781,RU
6015,RUS,191,406.6332381852123,286.8555,RU
6016,RUS,201,121.3810251934836,87.4485,RU
6017,RUS,205,10.29292132509254,46.6195,RU
6018,RUS,210,12.64866960734035,35.8655,RU
6019,RUS,211,0.2036551170559382,4.278,RU
6020,RUS,234,0.5882314918083378,68.865,RU
6021,RUS,236,840.3773019043003,1491.505,RU
6022,RUS,265,0.4865652790256725,0.0275,RU
6023,RUS,267,2399.018876043884,4641.869,RU
6024,RUS,270,737.4697820139501,737.9783333333334,RU
6025,RUS,280,95.18264650808867,10.392,RU
6026,RUS,292,138.6143741791505,55.8485,RU
6027,RUS,333,612.1267023990082,187.7875,RU
6028,RUS,336,6.097483580059205,4.6135,RU
6029,RUS,393,0.7601425536893974,11.042,RU
6030,RUS,394,0.7932367180582828,208.8395,RU
6031,RUS,417,7.199224436736489,48.69,RU
6032,RUS,420,0.02801737793759719,0.162,RU
6033,RUS,459,0.00772663623231031,12.18938888888889,RU
6034,RUS,490,0.0005090162237032412,0.027,RU
6035,RUS,515,40.55251213975477,948.858,RU
6036,RUS,521,1.77744141601021,32.622,RU
6037,RUS,523,0.1055536526836739,3.615,RU
6038,RUS,526,2.33760580473336,56.2025,RU
6039,RUS,530,7.037710892774203,193.0085,RU
6040,RUS,531,1.537979867551381,61.211,RU
6041,RUS,534,1.272345278358322,27.1295,RU
6042,RUS,536,10.27837646657795,124.0655,RU
6043,RUS,544,9.432111982094696,352.2465,RU
6044,RUS,547,5.474018540779875,421.8695,RU
6045,RUS,549,4.510308695949812,156.0605,RU
6046,RUS,550,29.37405717194354,685.909,RU
6047,RUS,552,0.1768091998559655,8.166,RU
6048,RUS,558,0.3262207656900123,7.235333333333333,RU
6049,RUS,560,7.72741195831181,360.419,RU
6050,RUS,619,0.6010436744151714,0.3995,RU
6051,RUS,667,0.04434287839570681,11.775666666666666,RU
6052,RUS,677,0.009157254016262727,2.7395,RU
6053,RUS,711,33.35153450402235,22.053,RU
6054,RUS,773,2.128517645244899,34.02733333333334,RU
6055,RUS,777,0.1195982214948762,0.653,RU
6056,RUS,782,0.0259598274088653,30.672,RU
6057,RUS,826,0.03140256311279439,0.029,RU
6058,RUS,919,819.8562313841296,4143.321911614837,RU
6059,RUS,1806,15577.26839629846,12852.4345,RU
6060,RWA,15,14.05997390243626,6.282333333333333,RW
6061,RWA,27,9.714048287579487,81.354,RW
6062,RWA,56,153.261579954921,115.259,RW
6063,RWA,79,0.07138392805289981,1.516,RW
6064,RWA,83,76.9245622167033,55.63666666666666,RW
6065,RWA,116,41.74432358930414,240.742,RW
6066,RWA,122,120.5781693120456,241.21733333333333,RW
6067,RWA,125,133.0553966238957,273.947,RW
6068,RWA,136,36.55623007562214,65.29633333333334,RW
6069,RWA,137,1.096619322284356,14.184666666666667,RW
6070,RWA,156,2.792248307340131,13.826333333333334,RW
6071,RWA,176,521.1948924852942,287.1173333333333,RW
6072,RWA,236,20.11093913587684,11.838333333333335,RW
6073,RWA,242,28.50703545707096,24.37666666666667,RW
6074,RWA,254,25.29996506469727,18.1075,RW
6075,RWA,358,2.323709133345279,18.514,RW
6076,RWA,388,12.07624966901713,55.416,RW
6077,RWA,394,3.40803970602552,82.411,RW
6078,RWA,399,5.668576793507481,27.293,RW
6079,RWA,401,2.208732073684875,0.936,RW
6080,RWA,403,5.167509525672694,9.143,RW
6081,RWA,407,0.5546784771032722,2.439,RW
6082,RWA,414,0.04733418363151069,4.756666666666667,RW
6083,RWA,426,4.914090122518251,6.003,RW
6084,RWA,463,0.6757311176699824,21.672,RW
6085,RWA,486,118.4531637954152,524.3975,RW
6086,RWA,489,21.40743443663805,228.3085,RW
6087,RWA,497,0.2886834588790433,3.698,RW
6088,RWA,571,0.01827698870473934,7.418333333333333,RW
6089,RWA,572,0.7062607571502308,4.335666666666667,RW
6090,RWA,574,1.893843202101847,6.113666666666667,RW
6091,RWA,600,0.3255001023480647,0.2806666666666667,RW
6092,RWA,603,0.04927599966299324,14.184,RW
6093,RWA,619,0.04870621969441868,28.2635,RW
6094,RWA,667,19.70013665916033,142.104,RW
6095,RWA,687,0.03801461049320465,14.146,RW
6096,RWA,723,0.0003691560705515269,0.075,RW
6097,RWA,754,9.799152546257433,1.344,RW
6098,RWA,826,0.3147805566223547,6.947,RW
6099,RWA,6716,32.94075781568936,48.182554196535364,RW
6100,SDN and SSD,15,15.17982413458152,166.255,not found
6101,SDN and SSD,27,12.04455549172507,16.746,not found
6102,SDN and SSD,56,4.133733109627815,39.266,not found
6103,SDN and SSD,79,31.47199015998122,807.4440000000001,not found
6104,SDN and SSD,83,42.49388249670622,1297.729,not found
6105,SDN and SSD,116,7.612938520120865,110.007,not found
6106,SDN and SSD,122,11.47716353979631,50.403,not found
6107,SDN and SSD,125,2.991163591676574,182.325,not found
6108,SDN and SSD,137,1.329195489593168,58.351,not found
6109,SDN and SSD,156,10.72234994086705,273.077,not found
6110,SDN and SSD,176,0.001157358417213232,12.693000000000001,not found
6111,SDN and SSD,181,0.3903787146122363,52.815,not found
6112,SDN and SSD,191,8.17906592860972,44.464,not found
6113,SDN and SSD,195,48.028070244483,58.429,not found
6114,SDN and SSD,211,2.177791954693951,102.727,not found
6115,SDN and SSD,242,203.1051267998772,2155.96,not found
6116,SDN and SSD,267,129.5147474083113,78.536,not found
6117,SDN and SSD,289,492.8746118335872,1295.084,not found
6118,SDN and SSD,299,78.801187736868,46.905,not found
6119,SDN and SSD,328,101.7322218447988,317.692,not found
6120,SDN and SSD,339,0.2794691923246405,27.073,not found
6121,SDN and SSD,358,0.03419451060748913,0.708,not found
6122,SDN and SSD,388,6.128175322462013,308.767,not found
6123,SDN and SSD,394,0.3883109366430969,29.426,not found
6124,SDN and SSD,397,0.895060143866457,84.5,not found
6125,SDN and SSD,399,7.491524975758817,26.298,not found
6126,SDN and SSD,401,1.148666368882935,29.414,not found
6127,SDN and SSD,403,13.49110091449767,715.066,not found
6128,SDN and SSD,406,0.1945139489709666,5.306,not found
6129,SDN and SSD,414,0.009136743135728409,0.438,not found
6130,SDN and SSD,426,5.692065869034694,14.576,not found
6131,SDN and SSD,430,0.4878484827719429,285.388,not found
6132,SDN and SSD,463,3.941071245230793,220.459,not found
6133,SDN and SSD,486,10.6539106759718,324.735,not found
6134,SDN and SSD,490,5.789881093504134,52.188,not found
6135,SDN and SSD,495,0.04728552256702676,7.461,not found
6136,SDN and SSD,497,9.758090540349682,178.91,not found
6137,SDN and SSD,507,7.301150892119976,96.029,not found
6138,SDN and SSD,567,17.40326189429905,40.107,not found
6139,SDN and SSD,568,0.1175673536278401,35.244,not found
6140,SDN and SSD,571,1.696496564637993,412.481,not found
6141,SDN and SSD,574,0.07282817263636907,3.261,not found
6142,SDN and SSD,577,0.3600733085617881,402.052,not found
6143,SDN and SSD,603,0.4202717910378277,27.049,not found
6144,SDN and SSD,619,2.049102168699751,304.478,not found
6145,SDN and SSD,689,0.6006280542220996,24.869,not found
6146,SDN and SSD,780,0.1863931933058104,1.633,not found
6147,SDN and SSD,919,43.71442620445335,88.63445095823096,not found
6148,SDN and SSD,1806,830.5740978846137,2228.795,not found
6149,SDN and SSD,6716,0.1986713017849176,177.2689019164619,not found
6150,SEN,27,16.08107071074393,333.0483333333333,SN
6151,SEN,56,9.438980918286237,128.122,SN
6152,SEN,79,10.57204556933876,288.923,SN
6153,SEN,83,8.253325658760748,86.31533333333333,SN
6154,SEN,94,0.252132659733517,2.319,SN
6155,SEN,116,0.4395618974778254,45.70733333333334,SN
6156,SEN,122,0.1401264605117091,23.300666666666668,SN
6157,SEN,125,5.803615586208553,247.79266666666666,SN
6158,SEN,137,0.3584065931346679,18.521,SN
6159,SEN,156,0.209158657309111,35.31966666666666,SN
6160,SEN,195,13.94727492831183,72.628,SN
6161,SEN,217,0.0779301047809768,6.154333333333333,SN
6162,SEN,234,0.0009471083908326151,9.291,SN
6163,SEN,242,16.78438534776398,728.8756666666666,SN
6164,SEN,249,0.03254828455416534,0.522,SN
6165,SEN,254,0.007570599964271428,12.309,SN
6166,SEN,289,2.403950634026661,21.014,SN
6167,SEN,299,0.03887968451267521,0.487,SN
6168,SEN,358,0.5794737824695995,40.268,SN
6169,SEN,388,0.402040998619405,57.07333333333334,SN
6170,SEN,394,0.000344066093181261,4.951,SN
6171,SEN,399,0.001814344725481703,1.223,SN
6172,SEN,403,0.2824952176264067,221.6095,SN
6173,SEN,414,0.04927155829370052,5.919,SN
6174,SEN,426,0.172250146998559,4.422,SN
6175,SEN,430,0.04630943565260195,38.995,SN
6176,SEN,463,2.099393858290946,75.3915,SN
6177,SEN,486,0.009510092092830989,17.856333333333332,SN
6178,SEN,490,0.142426190591337,26.58666666666667,SN
6179,SEN,567,8.02627358764925,398.005,SN
6180,SEN,568,0.1797751257007227,10.505,SN
6181,SEN,571,0.02693905171687417,70.77966666666667,SN
6182,SEN,603,0.04406113057460458,10.391,SN
6183,SEN,619,0.7290736347925257,12.857,SN
6184,SEN,689,0.002152226023166766,7.032,SN
6185,SEN,919,0.7442761646687881,57.79175384891161,SN
6186,SEN,1806,14.14124712870697,259.276,SN
6187,SGP,27,0.16920083984375,94.21739640802888,SG
6188,SGP,149,0.00860873804173074,0.003,SG
6189,SGP,249,0.2275257128835358,0.019,SG
6190,SGP,358,0.3729260246157176,0.429,SG
6191,SGP,372,1.173136832521517,1.1713333333333333,SG
6192,SGP,373,1.154521368785346,1.226,SG
6193,SGP,388,0.4205997298079797,0.117,SG
6194,SGP,463,14.88214838291822,18.676333333333332,SG
6195,SGP,619,0.04427653147483256,0.002,SG
6196,SGP,919,0.05099451697188358,942.1739640802888,SG
6197,SGP,1806,0.9688958224657881,0.149,SG
6198,SLB,27,6.651670183259756,1.074,SB
6199,SLB,122,62.7874828009265,22.262,SB
6200,SLB,125,0.8587267233223361,0.451,SB
6201,SLB,136,14.18887906051001,16.49,SB
6202,SLB,137,18.39442328111719,11.597,SB
6203,SLB,211,22.94325147411185,5.466,SB
6204,SLB,234,2.329850902612378,0.87,SB
6205,SLB,249,153.8892209900928,19.585,SB
6206,SLB,254,598.2248388447622,29.684,SB
6207,SLB,463,0.9444056815572891,1.813,SB
6208,SLB,486,0.5483902084832256,0.113,SB
6209,SLB,567,0.2225514790060525,0.241,SB
6210,SLB,568,0.08044628449191726,0.224,SB
6211,SLB,619,5.711606432041578,11.998,SB
6212,SLB,661,38.40151080070744,6.916,SB
6213,SLB,723,0.3907996228061431,0.206,SB
6214,SLB,826,0.4605640239860434,0.252,SB
6215,SLB,919,0.02812151197813531,4.038696053649339,SB
6216,SLB,1806,0.5343087275845708,3.264,SB
6217,SLE,27,666.0954835566047,504.3893333333333,SL
6218,SLE,56,22.20320336355518,10.669666666666666,SL
6219,SLE,83,184.1516867018233,10.644,SL
6220,SLE,108,4.894584319331702,2.927,SL
6221,SLE,122,111.3153815859699,73.02766666666668,SL
6222,SLE,136,0.1348523302289132,1.092,SL
6223,SLE,156,0.3116986131088383,3.652,SL
6224,SLE,181,0.6033423259871824,1.7965,SL
6225,SLE,187,0.8189035419945737,1.076,SL
6226,SLE,211,18.22373381002059,63.583,SL
6227,SLE,224,12.7260509268445,16.5815,SL
6228,SLE,242,309.6063099163463,19.206666666666667,SL
6229,SLE,249,18.18821182702639,2.4515,SL
6230,SLE,254,266.0772454674978,32.892,SL
6231,SLE,289,4.394530576868411,5.849,SL
6232,SLE,388,0.6011653675507294,35.9005,SL
6233,SLE,401,495.8208212057633,21.442,SL
6234,SLE,463,1.041496635593854,313.4235,SL
6235,SLE,489,3.681967820079016,32.7005,SL
6236,SLE,512,6.258191104160391,54.7665,SL
6237,SLE,571,1.510609179548736,22.2645,SL
6238,SLE,619,4.617405022083268,40.23,SL
6239,SLE,656,7.213372462700728,5.611,SL
6240,SLE,661,465.3683973897946,73.797,SL
6241,SLE,689,0.05755434377869768,6.257,SL
6242,SLE,723,0.3357201542525143,1.897,SL
6243,SLE,826,0.02036173063128262,0.3585,SL
6244,SLE,919,26.2003718661578,10.212786355170778,SL
6245,SLE,1806,497.8070654569982,0.001,SL
6246,SLE,6716,16.94830752713633,20.425572710341555,SL
6247,SLV,56,3.655893510878383,211.76366666666667,SV
6248,SLV,83,1.453710031139204,32.421,SV
6249,SLV,116,3.999397060188971,3.394,SV
6250,SLV,122,0.1333734562887468,0.157,SV
6251,SLV,125,0.07058416434127275,7.347,SV
6252,SLV,135,1.53695898923898,32.316,SV
6253,SLV,156,6.125772831684879,261.6665,SV
6254,SLV,176,25.67765950261825,97.43766666666667,SV
6255,SLV,217,9.470042049120758,0.727,SV
6256,SLV,236,1.181928921150253,1.985,SV
6257,SLV,249,5.437092534916895,18.8985,SV
6258,SLV,260,3.190505391665137,9.323,SV
6259,SLV,289,29.33557827761297,1.258,SV
6260,SLV,328,1.304459032920325,0.0815,SV
6261,SLV,358,0.096921270068238,0.102,SV
6262,SLV,388,0.3646848490965758,10.0805,SV
6263,SLV,394,2.645693269105192,3.0153333333333334,SV
6264,SLV,397,0.2430762973450854,0.799,SV
6265,SLV,401,0.01176402739021212,4.697,SV
6266,SLV,403,0.02908328379579748,0.677,SV
6267,SLV,446,2.123079717093216,9.889333333333333,SV
6268,SLV,463,0.8756117357537558,9.123,SV
6269,SLV,489,0.6097868986818978,16.648,SV
6270,SLV,490,4.157031846374215,16.636333333333333,SV
6271,SLV,495,16.40544320368543,2.541,SV
6272,SLV,497,13.03755642960401,8.079,SV
6273,SLV,515,13.51250947169135,20.922,SV
6274,SLV,567,40.93594199669155,12.326666666666666,SV
6275,SLV,568,0.3643897255878438,0.2615,SV
6276,SLV,571,23.780578709027,15.155666666666667,SV
6277,SLV,572,30.79490140851589,27.837333333333333,SV
6278,SLV,574,1.024507946802823,0.5913333333333334,SV
6279,SLV,600,0.002556474796904393,3.6093333333333333,SV
6280,SLV,619,2.898342571049556,5.666,SV
6281,SLV,656,13.08210537288428,127.9925,SV
6282,SLV,661,7.400093020289148,0.969,SV
6283,SLV,667,0.3154904462670323,1.306,SV
6284,SLV,780,0.9419390976462594,0.186,SV
6285,SLV,782,1.895646822291708,0.7545,SV
6286,SLV,800,2.507626475623133,1.3555,SV
6287,SLV,826,0.3712235499610461,7.0995,SV
6288,SLV,919,0.6740774149487663,65.052125,SV
6289,SLV,1806,12.80747088402656,143.73000000000002,SV
6290,SLV,6716,20.89218436779326,130.10425,SV
6291,SOM,15,0.2255015977193885,0.248,SO
6292,SOM,27,1.5257354367603,0.691,SO
6293,SOM,56,1.394008076093573,20.475,SO
6294,SOM,83,29.88360522899839,28.24,SO
6295,SOM,122,0.1660054604977014,1.757,SO
6296,SOM,125,2.657274759362028,13.893,SO
6297,SOM,156,0.1970059596808362,10.323,SO
6298,SOM,176,11.32916708082573,20.397,SO
6299,SOM,242,0.3113563737711619,5.962,SO
6300,SOM,249,7.832315663206724,1.436,SO
6301,SOM,328,1.787375068467454,6.501,SO
6302,SOM,388,3.266080797926548,11.223,SO
6303,SOM,403,0.7234828264692174,2.419,SO
6304,SOM,486,0.3050835318602341,8.284,SO
6305,SOM,490,0.1250841593669318,3.595,SO
6306,SOM,497,3.450929728120536,5.793,SO
6307,SOM,507,0.2564825724105734,2.365,SO
6308,SOM,571,0.1385115529472025,0.754,SO
6309,SOM,577,0.3513429062125289,13.346,SO
6310,SOM,619,0.05076459898613015,61.728,SO
6311,SOM,826,0.008135688922204572,0.321,SO
6312,SOM,919,1.935933431954322,14.640000015550523,SO
6313,SOM,1806,36.7827352071321,201.367,SO
6314,SRB and MNE,15,27.49102208611203,555.4913333333333,not found
6315,SRB and MNE,44,22.0300186427905,71.89833333333333,not found
6316,SRB and MNE,56,98.99206519351227,1140.9063333333331,not found
6317,SRB and MNE,71,0.230521819470441,2.9683333333333337,not found
6318,SRB and MNE,79,0.005293961047422825,0.032,not found
6319,SRB and MNE,83,0.07171892957963158,4.524,not found
6320,SRB and MNE,97,7.059613717561016,22.013,not found
6321,SRB and MNE,103,0.5330536795693697,3.724,not found
6322,SRB and MNE,108,3.623862394086828,3.196,not found
6323,SRB and MNE,149,0.3234604511041098,1.605,not found
6324,SRB and MNE,157,0.923462148721284,91.404,not found
6325,SRB and MNE,176,4.667761083527668,18.206999999999997,not found
6326,SRB and MNE,187,0.003864110684243288,0.481,not found
6327,SRB and MNE,195,0.1357137976713445,5.298,not found
6328,SRB and MNE,205,0.04451873059324701,10.442,not found
6329,SRB and MNE,211,1.610017383346283,1.474,not found
6330,SRB and MNE,222,0.1829164890092743,27.212666666666667,not found
6331,SRB and MNE,225,5.279901112078925,18.644,not found
6332,SRB and MNE,236,119.7592430411317,238.61566666666667,not found
6333,SRB and MNE,260,0.1135535618989248,0.298,not found
6334,SRB and MNE,267,54.45866919897069,259.7753333333333,not found
6335,SRB and MNE,270,24.53493797168861,53.654,not found
6336,SRB and MNE,292,0.0203164510287784,1.739,not found
6337,SRB and MNE,296,0.0619049504650873,1.981,not found
6338,SRB and MNE,339,1.208711736876293,0.943,not found
6339,SRB and MNE,388,1.382480113526989,67.82900000000001,not found
6340,SRB and MNE,397,0.06957777376612856,15.384666666666666,not found
6341,SRB and MNE,401,4.270714004970956,77.35549999999999,not found
6342,SRB and MNE,403,0.4435098432142678,9.402,not found
6343,SRB and MNE,414,0.03661846220086625,40.154,not found
6344,SRB and MNE,417,1.910363657970008,13.9625,not found
6345,SRB and MNE,426,1.572288937224607,6.938666666666667,not found
6346,SRB and MNE,446,1.931545281523818,21.088,not found
6347,SRB and MNE,459,0.0004490444977748427,2.478,not found
6348,SRB and MNE,463,4.56365671399106,8.446,not found
6349,SRB and MNE,490,0.02704364958488693,2.982,not found
6350,SRB and MNE,495,0.06514260414209225,1.311,not found
