Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Adindo Foresta Indonesia Tbk PT,Aug-23,0.8,0.36,1.39,3.85,3.57,0,0,0,0,0,8.3,1.9,0,0,0,0,0,0,0,0,,PT Adindo Hutani Lestari,Private company,Private company,,,Indonesia,,
Adindo Foresta Indonesia Tbk PT,Aug-22,0.8,0.37,1.4,3.85,3.66,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,PT Adindo Hutani Lestari,Private company,Private company,,,Indonesia,,
Adindo Foresta Indonesia Tbk PT,Jun-21,0.9,0.38,1.44,3.85,3.66,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,PT Adindo Hutani Lestari,Private company,Private company,,,Indonesia,,
Adindo Foresta Indonesia Tbk PT,Jul-20,0.3,0,0.48,1.28,1.22,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,PT Adindo Hutani Lestari,Private company,Private company,,,Indonesia,,
Adindo Foresta Indonesia Tbk PT,Jul-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,PT Adindo Hutani Lestari,Private company,Private company,,,Indonesia,,
Africa Sustainable Investment,Aug-23,2,1.63,2.28,4.32,2.38,0,3.92,0,3.92,0,6.3,5.1,0,0,0,0,0,1.3,0,11.1,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Ngounié)",,
Africa Sustainable Investment,Aug-22,2.8,2.04,3.55,7.72,2.44,0,6.17,0,6.17,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Ngounié)",,
Africa Sustainable Investment,Jun-21,1,1.34,1.68,0,2.44,0,1.27,0,1.27,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Ngounié)",,
Africa Sustainable Investment,Jul-20,0.4,0.58,0.72,0,0,0,1.29,0,1.29,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Ngounié)",,
Africa Sustainable Investment,Jul-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Ngounié)",,
Afriwood Industries,Aug-23,1.8,1.26,2.54,4.65,4.41,0,2.56,0,2.56,0,0,10.4,0,0,0,0,0,0.4,0,5.6,,,Private company,Private company,,,"Republic of Congo (Pointe-Noire, Kouilou, Niari)",,
Afriwood Industries,Aug-22,4,2.74,5.53,9.09,6.45,2.08,4.83,0,4.52,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Pointe-Noire, Kouilou, Niari)",,
Afriwood Industries,Jun-21,2.7,2.63,4.14,7.7,6.45,0,3.92,0,3.92,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Pointe-Noire, Kouilou, Niari)",,
Afriwood Industries,Jul-20,5.4,4.17,7.14,8.09,6.45,5.71,4.34,4.34,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Pointe-Noire, Kouilou, Niari)",,
Afriwood Industries,Jul-19,4.7,4.88,5,2.7,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Republic of Congo (Pointe-Noire, Kouilou, Niari)",,
Agra Bareksa PT,Aug-23,3,1.47,5.14,3.95,0,5.06,2.42,0,0,2.42,0,3.7,0,0,4.6,0,0,9.5,6.3,0,Djarum Group,,Private company,Private company,,,Indonesia,,
Agra Bareksa PT,Aug-22,3,1.48,5.14,3.85,0,5.13,2.38,0,0,2.38,-,-,-,-,-,-,-,-,-,-,Djarum Group,,Private company,Private company,,,Indonesia,,
Agra Bareksa PT,Jun-21,4,1.53,6.73,3.85,0,7.24,2.54,0,2.54,0,-,-,-,-,-,-,-,-,-,-,Djarum Group,,Private company,Private company,,,Indonesia,,
Agra Bareksa PT,Jul-20,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Djarum Group,,Private company,Private company,,,Indonesia,,
Agra Bareksa PT,Jul-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Djarum Group,,Private company,Private company,,,Indonesia,,
Agra Bareksa PT,Jul-18,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Djarum Group,,Private company,Private company,,,Indonesia,,
Alas Kusuma Group PT,Aug-23,14.8,13.6,15.19,9.87,3.66,14.56,22.22,0,5.95,16.27,0,12.5,0,25,13.6,10.9,15.6,21.6,12.5,7.1,,PT Sari Bumi Kusuma (SBK) Suka Jaya Makmur (SJM) PT Mayawana Persada PT Wanasokan Hasilindo PT Harjohn Timber PT Bina Silva Nusa,Private company,Private company,,,Kalimantan,,
Alas Kusuma Group PT,Aug-22,14.6,13.25,14.86,7.89,3.75,14.74,21.43,0,4.76,16.67,-,-,-,-,-,-,-,-,-,-,,PT Sari Bumi Kusuma (SBK) Suka Jaya Makmur (SJM) PT Mayawana Persada PT Wanasokan Hasilindo PT Harjohn Timber PT Bina Silva Nusa,Private company,Private company,,,Kalimantan,,
Alas Kusuma Group PT,Jun-21,18.9,16.54,20.15,8.55,3.75,23.03,23.73,0,4.66,19.07,-,-,-,-,-,-,-,-,-,-,,PT Sari Bumi Kusuma (SBK) Suka Jaya Makmur (SJM) PT Mayawana Persada PT Wanasokan Hasilindo PT Harjohn Timber PT Bina Silva Nusa,Private company,Private company,,,Kalimantan,,
Alas Kusuma Group PT,Jul-20,10.6,7.75,13.11,2.63,3.75,20.39,2.59,0,2.59,0,-,-,-,-,-,-,-,-,-,-,,PT Sari Bumi Kusuma (SBK) Suka Jaya Makmur (SJM) PT Mayawana Persada PT Wanasokan Hasilindo PT Harjohn Timber PT Bina Silva Nusa,Private company,Private company,,,Kalimantan,,
Alas Kusuma Group PT,Jul-19,5.9,3.13,7.83,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,PT Sari Bumi Kusuma (SBK) Suka Jaya Makmur (SJM) PT Mayawana Persada PT Wanasokan Hasilindo PT Harjohn Timber PT Bina Silva Nusa,Private company,Private company,,,Kalimantan,,
Alpi,Aug-23,13.3,9.23,16.93,21.43,6.25,19.08,9.79,0,8.58,1.21,14.6,22.6,0,9.6,20,0,0,20.1,10,33.3,,"LES, ALPICAM, GRUMCAM",Private company,,,,"Italy, Cote d'Ivoire, Cameroon",,
Alpi,Aug-22,11.7,9.1,14.84,20.21,6.9,12.69,12.9,0,11.69,1.21,-,-,-,-,-,-,-,-,-,-,,"LES, ALPICAM, GRUMCAM",Private company,,,,"Italy, Cote d'Ivoire, Cameroon",,
Alpi,Jun-21,15.2,11.56,18.49,19.15,6.9,21.97,11.89,0,11.89,0,-,-,-,-,-,-,-,-,-,-,,"LES, ALPICAM, GRUMCAM",Private company,,,,"Italy, Cote d'Ivoire, Cameroon",,
Alpi,Jul-20,16.5,12.75,20.41,20.61,9.26,22.31,13.41,11.68,1.72,0,-,-,-,-,-,-,-,-,-,-,,"LES, ALPICAM, GRUMCAM",Private company,,,,"Italy, Cote d'Ivoire, Cameroon",,
Alpi,Jul-19,14.6,10.76,17.76,7.5,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"LES, ALPICAM, GRUMCAM",Private company,,,,"Italy, Cote d'Ivoire, Cameroon",,
Alpi,Jul-18,9.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"LES, ALPICAM, GRUMCAM",Private company,,,,"Italy, Cote d'Ivoire, Cameroon",,
AMCEL,Aug-23,40.3,37.7,43.15,31,28.79,34.62,53.09,5.26,10.57,37.26,11.4,44.1,38.8,49.6,18.8,24.8,51.5,55,0,33.3,"Nippon Paper Industries, NYK-Nippon Yusen Kaisha",,Private company,Private company,,,"Amapá (Santana, Macapá, Porto Grande, Ferreira Gomes, Itaubal the Piririm, Tartarugalzinho and Amapá)",,
AMCEL,Aug-22,30.9,27.5,33.8,22.92,26.56,34.62,30.85,3.19,6.91,20.74,-,-,-,-,-,-,-,-,-,-,"Nippon Paper Industries, NYK-Nippon Yusen Kaisha",,Private company,Private company,,,"Amapá (Santana, Macapá, Porto Grande, Ferreira Gomes, Itaubal the Piririm, Tartarugalzinho and Amapá)",,
AMCEL,Jun-21,34.1,31.17,35.66,23.96,28.13,39.47,33.72,3.49,14.53,15.7,-,-,-,-,-,-,-,-,-,-,"Nippon Paper Industries, NYK-Nippon Yusen Kaisha",,Private company,Private company,,,"Amapá (Santana, Macapá, Porto Grande, Ferreira Gomes, Itaubal the Piririm, Tartarugalzinho and Amapá)",,
AMCEL,Jul-20,28.2,23.17,32.5,22.92,24.24,37.5,22.78,6.67,7.78,8.33,-,-,-,-,-,-,-,-,-,-,"Nippon Paper Industries, NYK-Nippon Yusen Kaisha",,Private company,Private company,,,"Amapá (Santana, Macapá, Porto Grande, Ferreira Gomes, Itaubal the Piririm, Tartarugalzinho and Amapá)",,
AMCEL,Jul-19,16.9,13.33,18.52,2.7,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Nippon Paper Industries, NYK-Nippon Yusen Kaisha",,Private company,Private company,,,"Amapá (Santana, Macapá, Porto Grande, Ferreira Gomes, Itaubal the Piririm, Tartarugalzinho and Amapá)",,
AMCEL,Jul-18,21.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Nippon Paper Industries, NYK-Nippon Yusen Kaisha",,Private company,Private company,,,"Amapá (Santana, Macapá, Porto Grande, Ferreira Gomes, Itaubal the Piririm, Tartarugalzinho and Amapá)",,
Amcor plc (安姆科（中国）投资有限公司),Aug-23,36.6,25,36.23,60,55,33.64,28.85,4.81,19.23,4.81,92.5,15,0,8.3,0,30.6,18.8,41.4,40.6,75,,,AMC AU Equity,AMC.AX,,,,https://assets.ctfassets.net/f7tuyt85vtoa/3xUMcwnCv4yUBsIlOLz3EE/655a028a95896ff00c764547da185a17/1_Amcor_Sustainability_Report_2022_Full_Report_WEB_SP.pdf,2022
Amcor plc (安姆科（中国）投资有限公司),Aug-22,29.9,18.84,31.51,45.83,38,33.93,16.13,6.45,7.26,2.42,-,-,-,-,-,-,-,-,-,-,,,AMC AU Equity,AMC.AX,,,,https://assets.ctfassets.net/f7tuyt85vtoa/3xUMcwnCv4yUBsIlOLz3EE/655a028a95896ff00c764547da185a17/1_Amcor_Sustainability_Report_2022_Full_Report_WEB_SP.pdf,2022
Amcor plc (安姆科（中国）投资有限公司),Jun-21,33.6,24.64,35.21,44.17,32,43.64,16.67,6.67,10,0,-,-,-,-,-,-,-,-,-,-,,,AMC AU Equity,AMC.AX,,,,https://assets.ctfassets.net/f7tuyt85vtoa/3xUMcwnCv4yUBsIlOLz3EE/655a028a95896ff00c764547da185a17/1_Amcor_Sustainability_Report_2022_Full_Report_WEB_SP.pdf,2022
Amcor plc (安姆科（中国）投资有限公司),Jul-20,36,28.79,35.51,45.69,34.78,44.55,20.69,6.9,13.79,0,-,-,-,-,-,-,-,-,-,-,,,AMC AU Equity,AMC.AX,,,,https://assets.ctfassets.net/f7tuyt85vtoa/3xUMcwnCv4yUBsIlOLz3EE/655a028a95896ff00c764547da185a17/1_Amcor_Sustainability_Report_2022_Full_Report_WEB_SP.pdf,2022
APP (Asia Pulp and Paper) Group,Aug-23,76.4,73.12,80.44,81.39,85.94,71.05,78.22,10.66,38.79,28.78,87.5,79.2,65.9,63.9,88.9,81.2,62.4,81.6,84.4,92.9,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP (Asia Pulp and Paper) Group,Aug-22,72.4,70.9,75.95,78.16,85.48,67.33,71.9,11.55,38.36,21.98,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP (Asia Pulp and Paper) Group,Jun-21,68.5,66.82,71.6,74.13,69.35,68.49,68.05,18.95,35.91,13.2,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP (Asia Pulp and Paper) Group,Jul-20,70.8,67.82,75.08,72.79,77.42,71.92,65.54,16.5,33.8,15.24,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP (Asia Pulp and Paper) Group,Jul-19,74.4,71.91,71.52,59.72,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP (Asia Pulp and Paper) Group,Jul-18,69.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP (Asia Pulp and Paper) Group,Nov-17,61.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"PT. Indah Kiat, PT. Pabrik Kertas Tjiwi Kimia Tbk (Tjiwi Kimia), PT Lontar Papyrus Pulp and Paper Industry",Private company,Private company,,,"Indonesia (Riau, Jambi ,South Sumatra, West Kalimantan and East Kalimantan)",https://asiapulppaper.com/documents/20123/0/Sustainability-Report-APP-SINAR-MAS-2022-Final+%281%29.pdf/a5f3d57d-9112-e40e-fc19-815fe2d5a63b?t=1686643976343,2022
APP China,Aug-23,32.1,28.09,33.32,32.72,23.81,36.08,32.63,8.11,5.4,19.13,29.2,22.2,22.3,37.8,27.3,14.8,38.5,45.5,18.8,53.6,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APP China,Aug-22,23.5,17.42,27.96,27.76,22.37,32.05,13.43,6.17,0,7.26,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APP China,Jun-21,31.6,26.23,34.82,31.82,22.97,40.79,25.09,9.76,0,15.33,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APP China,Jul-20,31.4,25.3,35.9,30.48,29.73,37.16,24.76,12.06,1.82,10.87,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APP China,Jul-19,33.6,28.24,31.82,28.38,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APP China,Jul-18,36.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APP China,Nov-17,33.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Sinar Mas Group,"Cotai Group APP, Shandong Bohui Group Co., Ltd",Private company,Private company,,,"China (Hainan, Guangdong, Guangxi, Yunnan, Jiangxi, Henan, Liaoning, Sichuan, Hubei, Fujian, Shandong, Jiangsu, Zhejiang provinces)",https://www.app.com.cn/en/upload/develop/1672009865265246154.pdf,2021
APRIL,Aug-23,75.3,75.91,73.22,79.11,77.14,80.26,67.64,22.95,18.97,25.72,89.6,76.2,64.6,75.5,77.8,86.8,69.8,68.4,71.9,85.7,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
APRIL,Aug-22,71.5,72.8,71.42,69.89,69.12,76.67,66.34,28.98,11.64,25.72,-,-,-,-,-,-,-,-,-,-,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
APRIL,Jun-21,69.1,69.63,73.17,68.28,77.27,75.34,55.95,32.05,12.27,11.62,-,-,-,-,-,-,-,-,-,-,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
APRIL,Jul-20,62.9,64.42,68.07,66.96,78.33,63.51,53.4,24.58,17.13,11.69,-,-,-,-,-,-,-,-,-,-,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
APRIL,Jul-19,73.5,72.73,73.08,67.57,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
APRIL,Jul-18,67,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
APRIL,Nov-17,67.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,RGE Group,PT Riau Andalan Pulp & Paper (PT RAPP),Private company,Private company,,,Indonesia (Sumatra),https://www.aprilasia.com/images/pdf_files/sr/sustainability-report-2021-building-a-resilient-future.pdf,2022
Arauco,Aug-23,31.7,25.76,34.91,33.33,35.37,29.87,31.56,9.02,6.56,15.98,45.8,32.7,0,23.1,27.3,18.8,29.2,45.1,28.1,64.3,Empresas Copec,,Private company,Private company,,,"Argentina, Brazil (Parana), Canada, Chile, Portugal, Spain, Uruguay, USA",https://www.arauco.cl/wp-content/uploads/2017/07/2022-ARAUCO-INTEGRATED-REPORT.pdf,2022
Arauco,Aug-22,31.6,25.38,35,33.33,36.25,30.26,30.33,8.2,6.56,15.57,-,-,-,-,-,-,-,-,-,-,Empresas Copec,,Private company,Private company,,,"Argentina, Brazil (Parana), Canada, Chile, Portugal, Spain, Uruguay, USA",https://www.arauco.cl/wp-content/uploads/2017/07/2022-ARAUCO-INTEGRATED-REPORT.pdf,2022
Arauco,Jun-21,40.8,35.32,43.14,36.54,31.25,46.62,39.91,15.79,10.96,13.16,-,-,-,-,-,-,-,-,-,-,Empresas Copec,,Private company,Private company,,,"Argentina, Brazil (Parana), Canada, Chile, Portugal, Spain, Uruguay, USA",https://www.arauco.cl/wp-content/uploads/2017/07/2022-ARAUCO-INTEGRATED-REPORT.pdf,2022
Arauco,Jul-20,41.9,35.6,44.36,40.38,35,47.3,39.73,12.5,16.07,11.16,-,-,-,-,-,-,-,-,-,-,Empresas Copec,,Private company,Private company,,,"Argentina, Brazil (Parana), Canada, Chile, Portugal, Spain, Uruguay, USA",https://www.arauco.cl/wp-content/uploads/2017/07/2022-ARAUCO-INTEGRATED-REPORT.pdf,2022
Arauco,Jul-19,48.4,44.57,46.91,41.89,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Empresas Copec,,Private company,Private company,,,"Argentina, Brazil (Parana), Canada, Chile, Portugal, Spain, Uruguay, USA",https://www.arauco.cl/wp-content/uploads/2017/07/2022-ARAUCO-INTEGRATED-REPORT.pdf,2022
Arauco,Jul-18,32.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Empresas Copec,,Private company,Private company,,,"Argentina, Brazil (Parana), Canada, Chile, Portugal, Spain, Uruguay, USA",https://www.arauco.cl/wp-content/uploads/2017/07/2022-ARAUCO-INTEGRATED-REPORT.pdf,2022
Asia Congo Industries,Aug-23,3.6,3.44,5.35,9.4,5.95,0,6.23,0,6.23,0,0,12.7,0,0,16.7,0,0,0.7,0,9.1,,,Private company,Private company,,,Republic of the Congo,,
Asia Congo Industries,Aug-22,1.4,1.25,1.66,3.57,2.44,0,2.37,0,2.37,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Republic of the Congo,,
Asia Congo Industries,Jun-21,1.6,1.49,1.96,4.17,3.66,0,2.18,0,2.18,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Republic of the Congo,,
Asia Congo Industries,Jul-20,2.9,2.02,3.28,9.15,3.66,0,5.76,5.76,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Republic of the Congo,,
Asia Congo Industries,Jul-19,3.3,3.5,3.41,5,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Republic of the Congo,,
Beijing New Building Material Group (北新建材集团有限公司),Aug-23,14,8.33,16.67,13.79,25,11.96,9.09,2.27,3.41,3.41,27.5,11.1,0,4.2,0,8.3,0,26,6.3,7.1,China National Building Material Group Corporation Ltd. (CNBM),,000786 CH Equity,786.SZ,,,Global,http://www.cnbmltd.com/module/download/downfile.jsp?classid=0&filename=063da13b814d4e34a851f0eb2b12fdab.pdf,2022
Beijing New Building Material Group (北新建材集团有限公司),Aug-22,6.8,4,8.33,6.9,0,11.11,3.41,0,0,3.41,-,-,-,-,-,-,-,-,-,-,China National Building Material Group Corporation Ltd. (CNBM),,000786 CH Equity,786.SZ,,,Global,http://www.cnbmltd.com/module/download/downfile.jsp?classid=0&filename=063da13b814d4e34a851f0eb2b12fdab.pdf,2022
Beijing New Building Material Group (北新建材集团有限公司),Jun-21,15,11.7,17.31,5.17,0,27.27,0,0,0,0,-,-,-,-,-,-,-,-,-,-,China National Building Material Group Corporation Ltd. (CNBM),,000786 CH Equity,786.SZ,,,Global,http://www.cnbmltd.com/module/download/downfile.jsp?classid=0&filename=063da13b814d4e34a851f0eb2b12fdab.pdf,2022
Beijing New Building Material Group (北新建材集团有限公司),Jul-20,12.8,10,13.73,1.72,0,22.73,0,0,0,0,-,-,-,-,-,-,-,-,-,-,China National Building Material Group Corporation Ltd. (CNBM),,000786 CH Equity,786.SZ,,,Global,http://www.cnbmltd.com/module/download/downfile.jsp?classid=0&filename=063da13b814d4e34a851f0eb2b12fdab.pdf,2022
Beijing New Building Material Group (北新建材集团有限公司),Jul-19,10.5,4.84,11.9,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,China National Building Material Group Corporation Ltd. (CNBM),,000786 CH Equity,786.SZ,,,Global,http://www.cnbmltd.com/module/download/downfile.jsp?classid=0&filename=063da13b814d4e34a851f0eb2b12fdab.pdf,2022
Bois et Placages de Lopola (BPL),Aug-23,4.1,3.94,4.76,9.32,5.95,0.63,6.87,0.7,5.46,0.7,0,14.5,0,5.8,5.6,0,0,1.6,0,8.3,,,Private company,Private company,,,Lopola,,
Bois et Placages de Lopola (BPL),Aug-22,2.8,2.46,3.76,8.06,4.88,0,4.63,0,4.63,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Lopola,,
Bois et Placages de Lopola (BPL),Jun-21,4,2.79,4.69,12.3,4.88,0,7.88,0,7.88,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Lopola,,
Bois et Placages de Lopola (BPL),Jul-20,1.2,1.36,1.76,2.33,3.95,0,0.91,0.91,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Lopola,,
Bois et Placages de Lopola (BPL),Jul-19,1.9,2,2.27,1.25,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,Lopola,,
Bois et Sciages de l'Ogooué (BSO),Aug-23,8.8,9.57,8.49,5.43,4.05,3.9,17.05,0,4.55,12.5,6.3,9.6,0,13.5,0,10.9,15.6,7.7,6.3,5.6,,,Private company,Private company,,,"Gabon (Moyen-Ogooué, Estuaire, Woleu-Ntem, Ogooué-Ivindo)",,
