Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Frigorifico Allana Pvt Ltd (Previously assessed Allana Group),Nov-21,3.9,5.6,5.6,10.61,5.26,2.08,5.49,0.08,5.41,0,-,-,-,-,-,-,-,-,-,-,Allana Group,,0895159D IN Equity,,,Yes,"India (Jaipur, Ludhiana, Delhi, Indore, Kanola, Ahmedabad, Udgir, Khopoli, Mumbai, Kalwa, Bangalore, Kolkata, Hyderabad, Bangalore, Kochi, Chennai)",,
Frigorifico Allana Pvt Ltd (Previously assessed Allana Group),Nov-20,3.2,4.6,4.44,9.09,4.35,1.75,4.26,0,4.26,0,-,-,-,-,-,-,-,-,-,-,Allana Group,,0895159D IN Equity,,,Yes,"India (Jaipur, Ludhiana, Delhi, Indore, Kanola, Ahmedabad, Udgir, Khopoli, Mumbai, Kalwa, Bangalore, Kolkata, Hyderabad, Bangalore, Kochi, Chennai)",,
Frigorifico Allana Pvt Ltd (Previously assessed Allana Group),Oct-19,9.3,7.52,11.65,14,4.35,1.69,21,0,6.27,14.73,-,-,-,-,-,-,-,-,-,-,Allana Group,,0895159D IN Equity,,,Yes,"India (Jaipur, Ludhiana, Delhi, Indore, Kanola, Ahmedabad, Udgir, Khopoli, Mumbai, Kalwa, Bangalore, Kolkata, Hyderabad, Bangalore, Kochi, Chennai)",,
Fuji Oil Group,Nov-22,49.3,41.82,47.63,56.28,54.35,52.04,42.82,23.08,12.79,6.95,67.5,58.1,65.5,34.4,0,71.4,34.1,62,12.5,89.3,,"FUJI OIL CO LTD., FUJI OIL (SINGAPORE) PTE. LTD., FUJI VEGETABLE OIL, INC., UNIFUJI SDN. BHD., FUJI OIL (ZHANG JIA GANG) CO., LTD., PT. MUSIM MAS-FUJI, PALMAJU EDIBLE OIL SDN. BHD., FUJI OIL GHANA LTD.",2607 JP Equity,,,Yes,"Indonesia (Johor, Perkak, Bekasi), Singapore, China (Zhangjiagang), USA (Georgia, Louisiana), Japan (Osaka), Belgium (Gent), Ghana (Brong Ahafo)",https://www.fujioilholdings.com/pdf/en/sustainability/download/2021.pdf,2021
Fuji Oil Group,Nov-21,41.9,37.82,41.36,49.66,45.24,42.71,39.11,19.37,14.47,5.26,-,-,-,-,-,-,-,-,-,-,,"FUJI OIL CO LTD., FUJI OIL (SINGAPORE) PTE. LTD., FUJI VEGETABLE OIL, INC., UNIFUJI SDN. BHD., FUJI OIL (ZHANG JIA GANG) CO., LTD., PT. MUSIM MAS-FUJI, PALMAJU EDIBLE OIL SDN. BHD., FUJI OIL GHANA LTD.",2607 JP Equity,,,Yes,"Indonesia (Johor, Perkak, Bekasi), Singapore, China (Zhangjiagang), USA (Georgia, Louisiana), Japan (Osaka), Belgium (Gent), Ghana (Brong Ahafo)",https://www.fujioilholdings.com/pdf/en/sustainability/download/2021.pdf,2021
Genting Plantations Bhd,Nov-22,78.9,75.18,83.1,73.41,89.74,85.06,67.03,30.67,16.15,20.21,86.4,96.5,58.5,51.8,98.3,74.7,80.4,91.2,51.6,85.7,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Nov-21,72.2,66.69,75.43,63.23,76.32,81.58,60.72,9.99,13.33,37.4,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Nov-20,72.9,68.28,75.19,58.6,77.63,80.26,62.71,11.6,32.88,18.23,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Oct-19,50.9,48.81,54.89,48.66,65,46.2,48.42,11.71,27.9,8.81,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Nov-18,47.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Nov-17,51.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Jun-17,51.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Oct-16,29.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,May-16,28.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Oct-15,28.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Jul-15,29.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Apr-15,23.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Jan-15,23.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Oct-14,23.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Genting Plantations Bhd,Jun-14,14.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Genting Group,,GENP MK Equity,GENP.KL,6057680,Yes,"Malaysia (Johor,Kedah,Malacca,Negeri Sembilan,Perak,Sabah,Selangor) and Indonesia (Central Kalimantan,South Kalimantan,West Kalimantan)",https://www.gentingplantations.com/wp-content/uploads/2022/04/GENP_SR2021_FINAL.pdf,2021
Glenealy Plantations Sdn Bhd,Nov-22,54.6,46,55.3,42.11,73.44,60.96,37.7,11.51,15.87,10.32,80.6,70.6,7.1,43.4,36.7,65.8,47.9,78.7,15,78.6,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Nov-21,52.3,42.68,51.53,37.84,70.97,60.42,33.73,7.94,15.48,10.32,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Nov-20,39.3,33.54,40.98,23.61,51.61,52.78,17.21,7.38,2.87,6.97,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Oct-19,2.3,2.48,3.03,1.92,5.26,1.9,1.25,0,1.25,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Nov-18,1.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Nov-17,3.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Jun-17,3.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Oct-16,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,May-16,3.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Glenealy Plantations Sdn Bhd,Oct-15,3.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Samling Global Ltd, via subsidiary Lingui Development Sdn Bhd","Alamania Koko Berhad, Puncak Selasih Sdn Bhd, Shariko (M) Sdn Bhd, Timor Enterprises Sdn Bhd, Titleland Development Sdn Bhd, PT. Abdi Borneo Plantations, PT. Tunas Borneo Plantations",1692998D MK Equity,,,No,"Malaysia (Sabah, Sarawak), Indonesia (Kalimantan, South Sumatra)",http://www.glenealyplantations.com.my/sustainability.php,2020
Godrej Industries,Nov-22,14.5,10.9,17.34,20.82,15.38,22.08,5.8,2.46,2.63,0.7,38.6,7.4,24,5.3,6.7,15,4.2,26.4,3.1,28.6,Godrej Group,"Godrej Agrovet, Godrej Chemicals, Godrej International Trading & Investments Pte. Ltd. (GITI)",GDSP IN Equity,,,,"India (Andhra Pradesh, Telangana, Tamil Nadu, Goa, Maharashtra, Mizoram)",https://godrejindustries.com/public/uploads/sustainability_reports/2020-21/GIL_Chemicals_Sustainability_Report_FY20_21.pdf,2021
Godrej Industries,Nov-21,12.3,9.68,13.66,17.42,10.53,19.08,5.93,2.76,2.46,0.7,-,-,-,-,-,-,-,-,-,-,Godrej Group,"Godrej Agrovet, Godrej Chemicals, Godrej International Trading & Investments Pte. Ltd. (GITI)",GDSP IN Equity,,,,"India (Andhra Pradesh, Telangana, Tamil Nadu, Goa, Maharashtra, Mizoram)",https://godrejindustries.com/public/uploads/sustainability_reports/2020-21/GIL_Chemicals_Sustainability_Report_FY20_21.pdf,2021
Gokul Agro Resources Ltd,Nov-22,8.2,6.58,9.33,19.05,13.04,8.16,5.26,0,5.26,0,10,6.7,57.1,0,0,0,0,4.4,0,28.6,,"Maurigo Pte Ltd, Riya International Pte Ltd",GOKUL IN Equity,GOKG.BO,,No,India (Gandhidham),,
Gokul Agro Resources Ltd,Nov-21,8.1,4.93,9.03,15.38,9.52,10.42,4.17,1.39,2.78,0,-,-,-,-,-,-,-,-,-,-,,"Maurigo Pte Ltd, Riya International Pte Ltd",GOKUL IN Equity,GOKG.BO,,No,India (Gandhidham),,
Gokul Agro Resources Ltd,Nov-20,3.5,0,2.47,7.32,4.76,5.56,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Maurigo Pte Ltd, Riya International Pte Ltd",GOKUL IN Equity,GOKG.BO,,No,India (Gandhidham),,
Gokul Agro Resources Ltd,Oct-19,4,0,3.37,7.14,4.76,6.78,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Maurigo Pte Ltd, Riya International Pte Ltd",GOKUL IN Equity,GOKG.BO,,No,India (Gandhidham),,
Golden Agri Resources Ltd,Nov-22,80,76.22,84.8,79.46,88.46,82.47,73.03,36.33,16.61,20.08,90.9,87.3,63.1,63,85,73,74.2,90.7,79.7,92.9,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Nov-21,78.4,74.08,83.86,79.15,85.53,80.92,72.25,20.07,14,38.19,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Nov-20,81.2,76.16,85.41,79.67,85.53,87.5,72.44,21.48,34.25,16.71,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Oct-19,77.7,75.1,80.39,79.32,84.62,86.71,65.23,22.47,19.84,22.92,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Nov-18,85.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Nov-17,82,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Jun-17,74.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Oct-16,66.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,May-16,66.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Oct-15,67.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Jul-15,63.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Apr-15,63.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Jan-15,58.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Oct-14,58.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Agri Resources Ltd,Jun-14,54.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Flambo International Ltd.,"PT SMART Tbk, Sinar Mas Oleochemical, Dami Mas, Golden-Agri Maritime.",GGR SP Equity,GAGR.SI,6164472,Yes,"Indonesia (Bangka Belitung,Central Kalimantan,East Kalimantan,Jambi,Lampung,North Sumatra,Papua,Riau,South Kalimantan,South Sumatra,West Kalimantan).",https://bit.ly/3Bvdygn,2021
Golden Plantation Tbk PT,Nov-22,11.3,8.39,10.83,8.33,16.25,13.64,6.33,3.33,0,3,4.6,15.5,0,5.3,6.7,10,11,17.1,6.3,42.9,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
Golden Plantation Tbk PT,Nov-21,11.5,8.16,10.92,7.55,15.38,14.47,6.33,3.33,0,3,-,-,-,-,-,-,-,-,-,-,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
Golden Plantation Tbk PT,Nov-20,13.6,9.75,13.77,8.65,23.08,14.47,7.53,4.11,0,3.42,-,-,-,-,-,-,-,-,-,-,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
Golden Plantation Tbk PT,Oct-19,9.7,7.5,10.61,7.55,18.75,9.49,5.38,5.38,0,0,-,-,-,-,-,-,-,-,-,-,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
Golden Plantation Tbk PT,Nov-18,15.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
Golden Plantation Tbk PT,Nov-17,13.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
Golden Plantation Tbk PT,Jun-17,13,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,PT JOM Prawarsa Indonesia,PT Bumi Raya Investindo,GOLL IJ Equity,GOLL.JK,,Resigned,"South Kalimantan, Central Kalimantan, West Kalimantan, Riau, South Sumatra and Jambi",,
